ID,Loci,Remove,Reads,N
ADE_25_00764_MiFishU,MiFishU,177558,Dada2,857092
ADE_25_00764_MiFishU,MiFishU,177558,Adapt,1034650
ADE_25_00765_MiFishU,MiFishU,10697,Dada2,191
ADE_25_00765_MiFishU,MiFishU,10697,Adapt,10888
ADE_25_00766_MiFishU,MiFishU,301752,Dada2,1496654
ADE_25_00766_MiFishU,MiFishU,301752,Adapt,1798406
ADE_25_00767_MiFishU,MiFishU,126703,Dada2,387212
ADE_25_00767_MiFishU,MiFishU,126703,Adapt,513915
ADE_25_00768_MiFishU,MiFishU,211736,Dada2,1043853
ADE_25_00768_MiFishU,MiFishU,211736,Adapt,1255589
ADE_25_00769_MiFishU,MiFishU,68671,Dada2,50982
ADE_25_00769_MiFishU,MiFishU,68671,Adapt,119653
ADE_25_00770_MiFishU,MiFishU,251519,Dada2,1435743
ADE_25_00770_MiFishU,MiFishU,251519,Adapt,1687262
ADE_25_00771_MiFishU,MiFishU,159623,Dada2,493210
ADE_25_00771_MiFishU,MiFishU,159623,Adapt,652833
ADE_25_00772_MiFishU,MiFishU,141847,Dada2,30933
ADE_25_00772_MiFishU,MiFishU,141847,Adapt,172780
ADE_25_00773_MiFishU,MiFishU,321239,Dada2,159827
ADE_25_00773_MiFishU,MiFishU,321239,Adapt,481066
ADE_25_01177_MiFishU,MiFishU,250448,Dada2,1049218
ADE_25_01177_MiFishU,MiFishU,250448,Adapt,1299666
ADE_25_01178_MiFishU,MiFishU,517345,Dada2,1931727
ADE_25_01178_MiFishU,MiFishU,517345,Adapt,2449072
ADE_25_01179_MiFishU,MiFishU,427954,Dada2,1427956
ADE_25_01179_MiFishU,MiFishU,427954,Adapt,1855910
ADE_25_01180_MiFishU,MiFishU,144245,Dada2,772543
ADE_25_01180_MiFishU,MiFishU,144245,Adapt,916788
ADE_25_01181_MiFishU,MiFishU,188019,Dada2,815936
ADE_25_01181_MiFishU,MiFishU,188019,Adapt,1003955
ADE_25_01182_MiFishU,MiFishU,112411,Dada2,461820
ADE_25_01182_MiFishU,MiFishU,112411,Adapt,574231
ADE_25_01183_MiFishU,MiFishU,96870,Dada2,169
ADE_25_01183_MiFishU,MiFishU,96870,Adapt,97039
ADE_25_01184_MiFishU,MiFishU,89299,Dada2,445778
ADE_25_01184_MiFishU,MiFishU,89299,Adapt,535077
ADE_25_01185_MiFishU,MiFishU,111733,Dada2,498097
ADE_25_01185_MiFishU,MiFishU,111733,Adapt,609830
ADE_25_01186_MiFishU,MiFishU,230232,Dada2,1356908
ADE_25_01186_MiFishU,MiFishU,230232,Adapt,1587140
ADE_25_01187_MiFishU,MiFishU,48945,Dada2,161159
ADE_25_01187_MiFishU,MiFishU,48945,Adapt,210104
ADE_25_01188_MiFishU,MiFishU,119934,Dada2,662805
ADE_25_01188_MiFishU,MiFishU,119934,Adapt,782739
ADE_25_01189_MiFishU,MiFishU,238826,Dada2,889315
ADE_25_01189_MiFishU,MiFishU,238826,Adapt,1128141
ADE_25_01190_MiFishU,MiFishU,170654,Dada2,859059
ADE_25_01190_MiFishU,MiFishU,170654,Adapt,1029713
ADE_25_01191_MiFishU,MiFishU,150327,Dada2,784943
ADE_25_01191_MiFishU,MiFishU,150327,Adapt,935270
ADE_25_01192_MiFishU,MiFishU,167579,Dada2,960797
ADE_25_01192_MiFishU,MiFishU,167579,Adapt,1128376
ADE_25_01193_MiFishU,MiFishU,357831,Dada2,1778306
ADE_25_01193_MiFishU,MiFishU,357831,Adapt,2136137
ADE_25_01194_MiFishU,MiFishU,406140,Dada2,1897719
ADE_25_01194_MiFishU,MiFishU,406140,Adapt,2303859
ADE_25_01195_MiFishU,MiFishU,245502,Dada2,901817
ADE_25_01195_MiFishU,MiFishU,245502,Adapt,1147319
ADE_25_01196_MiFishU,MiFishU,131943,Dada2,713
ADE_25_01196_MiFishU,MiFishU,131943,Adapt,132656
ADE_25_01197_MiFishU,MiFishU,174248,Dada2,856626
ADE_25_01197_MiFishU,MiFishU,174248,Adapt,1030874
ADE_25_01198_MiFishU,MiFishU,96336,Dada2,471039
ADE_25_01198_MiFishU,MiFishU,96336,Adapt,567375
ADE_25_01199_MiFishU,MiFishU,249643,Dada2,1177688
ADE_25_01199_MiFishU,MiFishU,249643,Adapt,1427331
ADE_25_01200_MiFishU,MiFishU,245840,Dada2,1287575
ADE_25_01200_MiFishU,MiFishU,245840,Adapt,1533415
ADE_25_01201_MiFishU,MiFishU,243778,Dada2,1335144
ADE_25_01201_MiFishU,MiFishU,243778,Adapt,1578922
ADE_25_01202_MiFishU,MiFishU,322511,Dada2,1771295
ADE_25_01202_MiFishU,MiFishU,322511,Adapt,2093806
ADE_25_01203_MiFishU,MiFishU,200560,Dada2,975279
ADE_25_01203_MiFishU,MiFishU,200560,Adapt,1175839
ADE_25_01204_MiFishU,MiFishU,222766,Dada2,1194730
ADE_25_01204_MiFishU,MiFishU,222766,Adapt,1417496
ADE_25_01205_MiFishU,MiFishU,194094,Dada2,866125
ADE_25_01205_MiFishU,MiFishU,194094,Adapt,1060219
ADE_25_01206_MiFishU,MiFishU,213995,Dada2,783279
ADE_25_01206_MiFishU,MiFishU,213995,Adapt,997274
ADE_25_01207_MiFishU,MiFishU,258052,Dada2,1023728
ADE_25_01207_MiFishU,MiFishU,258052,Adapt,1281780
ADE_25_01208_MiFishU,MiFishU,211125,Dada2,877059
ADE_25_01208_MiFishU,MiFishU,211125,Adapt,1088184
ADE_25_01209_MiFishU,MiFishU,314303,Dada2,1419617
ADE_25_01209_MiFishU,MiFishU,314303,Adapt,1733920
ADE_25_01210_MiFishU,MiFishU,279280,Dada2,1529326
ADE_25_01210_MiFishU,MiFishU,279280,Adapt,1808606
ADE_25_01211_MiFishU,MiFishU,113376,Dada2,569221
ADE_25_01211_MiFishU,MiFishU,113376,Adapt,682597
ADE_25_01212_MiFishU,MiFishU,267140,Dada2,1380754
ADE_25_01212_MiFishU,MiFishU,267140,Adapt,1647894
ADE_25_01213_MiFishU,MiFishU,114592,Dada2,314704
ADE_25_01213_MiFishU,MiFishU,114592,Adapt,429296
ADE_25_01214_MiFishU,MiFishU,280464,Dada2,1383521
ADE_25_01214_MiFishU,MiFishU,280464,Adapt,1663985
ADE_25_01215_MiFishU,MiFishU,113936,Dada2,504455
ADE_25_01215_MiFishU,MiFishU,113936,Adapt,618391
ADE_25_01216_MiFishU,MiFishU,179283,Dada2,842397
ADE_25_01216_MiFishU,MiFishU,179283,Adapt,1021680
ADE_25_01217_MiFishU,MiFishU,219714,Dada2,937872
ADE_25_01217_MiFishU,MiFishU,219714,Adapt,1157586
ADE_25_01218_MiFishU,MiFishU,39845,Dada2,2
ADE_25_01218_MiFishU,MiFishU,39845,Adapt,39847
ADE_25_01219_MiFishU,MiFishU,115427,Dada2,333183
ADE_25_01219_MiFishU,MiFishU,115427,Adapt,448610
ADE_25_01220_MiFishU,MiFishU,222526,Dada2,1186986
ADE_25_01220_MiFishU,MiFishU,222526,Adapt,1409512
ADE_25_01221_MiFishU,MiFishU,310154,Dada2,1671269
ADE_25_01221_MiFishU,MiFishU,310154,Adapt,1981423
ADE_25_01222_MiFishU,MiFishU,118750,Dada2,488494
ADE_25_01222_MiFishU,MiFishU,118750,Adapt,607244
ADE_25_01223_MiFishU,MiFishU,373192,Dada2,618094
ADE_25_01223_MiFishU,MiFishU,373192,Adapt,991286
ADE_25_01224_MiFishU,MiFishU,254427,Dada2,1238784
ADE_25_01224_MiFishU,MiFishU,254427,Adapt,1493211
ADE_25_01225_MiFishU,MiFishU,40642,Dada2,106
ADE_25_01225_MiFishU,MiFishU,40642,Adapt,40748
ADE_25_01226_MiFishU,MiFishU,222656,Dada2,982060
ADE_25_01226_MiFishU,MiFishU,222656,Adapt,1204716
ADE_25_01227_MiFishU,MiFishU,262085,Dada2,1166208
ADE_25_01227_MiFishU,MiFishU,262085,Adapt,1428293
ADE_25_01228_MiFishU,MiFishU,182978,Dada2,1008293
ADE_25_01228_MiFishU,MiFishU,182978,Adapt,1191271
ADE_25_01229_MiFishU,MiFishU,303830,Dada2,1420092
ADE_25_01229_MiFishU,MiFishU,303830,Adapt,1723922
ADE_25_01230_MiFishU,MiFishU,95066,Dada2,382402
ADE_25_01230_MiFishU,MiFishU,95066,Adapt,477468
ADE_25_01231_MiFishU,MiFishU,71255,Dada2,111598
ADE_25_01231_MiFishU,MiFishU,71255,Adapt,182853
ADE_25_01232_MiFishU,MiFishU,285825,Dada2,502518
ADE_25_01232_MiFishU,MiFishU,285825,Adapt,788343
ADE_25_01233_MiFishU,MiFishU,137267,Dada2,428210
ADE_25_01233_MiFishU,MiFishU,137267,Adapt,565477
ADE_25_01234_MiFishU,MiFishU,299660,Dada2,1471728
ADE_25_01234_MiFishU,MiFishU,299660,Adapt,1771388
ADE_25_01235_MiFishU,MiFishU,319492,Dada2,1691656
ADE_25_01235_MiFishU,MiFishU,319492,Adapt,2011148
ADE_25_01236_MiFishU,MiFishU,287632,Dada2,1087676
ADE_25_01236_MiFishU,MiFishU,287632,Adapt,1375308
ADE_25_01237_MiFishU,MiFishU,115274,Dada2,429028
ADE_25_01237_MiFishU,MiFishU,115274,Adapt,544302
ADE_25_01238_MiFishU,MiFishU,234491,Dada2,1095854
ADE_25_01238_MiFishU,MiFishU,234491,Adapt,1330345
ADE_25_01239_MiFishU,MiFishU,187015,Dada2,1001075
ADE_25_01239_MiFishU,MiFishU,187015,Adapt,1188090
ADE_25_01240_MiFishU,MiFishU,396048,Dada2,2122560
ADE_25_01240_MiFishU,MiFishU,396048,Adapt,2518608
ADE_25_01241_MiFishU,MiFishU,409477,Dada2,1533693
ADE_25_01241_MiFishU,MiFishU,409477,Adapt,1943170
ADE_25_01242_MiFishU,MiFishU,155817,Dada2,724075
ADE_25_01242_MiFishU,MiFishU,155817,Adapt,879892
ADE_25_01243_MiFishU,MiFishU,442539,Dada2,276737
ADE_25_01243_MiFishU,MiFishU,442539,Adapt,719276
ADE_25_01244_MiFishU,MiFishU,237294,Dada2,1116613
ADE_25_01244_MiFishU,MiFishU,237294,Adapt,1353907
ADE_25_01245_MiFishU,MiFishU,262560,Dada2,1204614
ADE_25_01245_MiFishU,MiFishU,262560,Adapt,1467174
ADE_25_01246_MiFishU,MiFishU,330430,Dada2,1123496
ADE_25_01246_MiFishU,MiFishU,330430,Adapt,1453926
ADE_25_01247_MiFishU,MiFishU,386328,Dada2,1448704
ADE_25_01247_MiFishU,MiFishU,386328,Adapt,1835032
ADE_25_01248_MiFishU,MiFishU,564593,Dada2,2105437
ADE_25_01248_MiFishU,MiFishU,564593,Adapt,2670030
ADE_25_01249_MiFishU,MiFishU,125914,Dada2,505899
ADE_25_01249_MiFishU,MiFishU,125914,Adapt,631813
ADE_25_01250_MiFishU,MiFishU,321649,Dada2,1066642
ADE_25_01250_MiFishU,MiFishU,321649,Adapt,1388291
ADE_25_01251_MiFishU,MiFishU,133946,Dada2,328690
ADE_25_01251_MiFishU,MiFishU,133946,Adapt,462636
ADE_25_01252_MiFishU,MiFishU,198914,Dada2,909707
ADE_25_01252_MiFishU,MiFishU,198914,Adapt,1108621
ADE_25_01253_MiFishU,MiFishU,288098,Dada2,1252821
ADE_25_01253_MiFishU,MiFishU,288098,Adapt,1540919
ADE_25_01254_MiFishU,MiFishU,420009,Dada2,1928688
ADE_25_01254_MiFishU,MiFishU,420009,Adapt,2348697
ADE_25_01255_MiFishU,MiFishU,246362,Dada2,1371049
ADE_25_01255_MiFishU,MiFishU,246362,Adapt,1617411
ADE_25_01256_MiFishU,MiFishU,140707,Dada2,587859
ADE_25_01256_MiFishU,MiFishU,140707,Adapt,728566
ADE_25_01257_MiFishU,MiFishU,226314,Dada2,1112372
ADE_25_01257_MiFishU,MiFishU,226314,Adapt,1338686
ADE_25_01258_MiFishU,MiFishU,245318,Dada2,1146893
ADE_25_01258_MiFishU,MiFishU,245318,Adapt,1392211
ADE_25_01259_MiFishU,MiFishU,62677,Dada2,3092
ADE_25_01259_MiFishU,MiFishU,62677,Adapt,65769
ADE_25_01260_MiFishU,MiFishU,259922,Dada2,1101302
ADE_25_01260_MiFishU,MiFishU,259922,Adapt,1361224
ADE_25_01261_MiFishU,MiFishU,316868,Dada2,827981
ADE_25_01261_MiFishU,MiFishU,316868,Adapt,1144849
ADE_25_01262_MiFishU,MiFishU,304361,Dada2,1104076
ADE_25_01262_MiFishU,MiFishU,304361,Adapt,1408437
ADE_25_01263_MiFishU,MiFishU,218647,Dada2,937561
ADE_25_01263_MiFishU,MiFishU,218647,Adapt,1156208
ADE_25_01264_MiFishU,MiFishU,13736,Dada2,262
ADE_25_01264_MiFishU,MiFishU,13736,Adapt,13998
ADE_25_01265_MiFishU,MiFishU,8610,Dada2,223
ADE_25_01265_MiFishU,MiFishU,8610,Adapt,8833
ADE_25_01266_MiFishU,MiFishU,303094,Dada2,1584890
ADE_25_01266_MiFishU,MiFishU,303094,Adapt,1887984
ADE_25_01267_MiFishU,MiFishU,116278,Dada2,340396
ADE_25_01267_MiFishU,MiFishU,116278,Adapt,456674
ADE_25_01268_MiFishU,MiFishU,78425,Dada2,176236
ADE_25_01268_MiFishU,MiFishU,78425,Adapt,254661
ADE_25_01269_MiFishU,MiFishU,220780,Dada2,754780
ADE_25_01269_MiFishU,MiFishU,220780,Adapt,975560
ADE_25_01270_MiFishU,MiFishU,119019,Dada2,395594
ADE_25_01270_MiFishU,MiFishU,119019,Adapt,514613
ADE_25_01271_MiFishU,MiFishU,465530,Dada2,2167636
ADE_25_01271_MiFishU,MiFishU,465530,Adapt,2633166
ADE_25_01272_MiFishU,MiFishU,162006,Dada2,892048
ADE_25_01272_MiFishU,MiFishU,162006,Adapt,1054054
ADE_25_01273_MiFishU,MiFishU,195293,Dada2,835554
ADE_25_01273_MiFishU,MiFishU,195293,Adapt,1030847
ADE_25_01274_MiFishU,MiFishU,221936,Dada2,1160065
ADE_25_01274_MiFishU,MiFishU,221936,Adapt,1382001
ADE_25_01275_MiFishU,MiFishU,212663,Dada2,693577
ADE_25_01275_MiFishU,MiFishU,212663,Adapt,906240
ADE_25_01276_MiFishU,MiFishU,146291,Dada2,591599
ADE_25_01276_MiFishU,MiFishU,146291,Adapt,737890
ADE_25_01277_MiFishU,MiFishU,199456,Dada2,114170
ADE_25_01277_MiFishU,MiFishU,199456,Adapt,313626
ADE_25_01278_MiFishU,MiFishU,170804,Dada2,736669
ADE_25_01278_MiFishU,MiFishU,170804,Adapt,907473
ADE_25_01279_MiFishU,MiFishU,89217,Dada2,132758
ADE_25_01279_MiFishU,MiFishU,89217,Adapt,221975
ADE_25_01280_MiFishU,MiFishU,204963,Dada2,793531
ADE_25_01280_MiFishU,MiFishU,204963,Adapt,998494
ADE_25_01281_MiFishU,MiFishU,39106,Dada2,170436
ADE_25_01281_MiFishU,MiFishU,39106,Adapt,209542
ADE_25_01282_MiFishU,MiFishU,374109,Dada2,1387816
ADE_25_01282_MiFishU,MiFishU,374109,Adapt,1761925
ADE_25_01283_MiFishU,MiFishU,186168,Dada2,638767
ADE_25_01283_MiFishU,MiFishU,186168,Adapt,824935
ADE_25_01284_MiFishU,MiFishU,54480,Dada2,72132
ADE_25_01284_MiFishU,MiFishU,54480,Adapt,126612
ADE_25_01285_MiFishU,MiFishU,300419,Dada2,1650476
ADE_25_01285_MiFishU,MiFishU,300419,Adapt,1950895
ADE_25_01286_MiFishU,MiFishU,463662,Dada2,2295300
ADE_25_01286_MiFishU,MiFishU,463662,Adapt,2758962
ADE_25_01287_MiFishU,MiFishU,94056,Dada2,289292
ADE_25_01287_MiFishU,MiFishU,94056,Adapt,383348
ADE_25_01288_MiFishU,MiFishU,138612,Dada2,464780
ADE_25_01288_MiFishU,MiFishU,138612,Adapt,603392
ADE_25_01289_MiFishU,MiFishU,209540,Dada2,829680
ADE_25_01289_MiFishU,MiFishU,209540,Adapt,1039220
ADE_25_01290_MiFishU,MiFishU,389409,Dada2,1801045
ADE_25_01290_MiFishU,MiFishU,389409,Adapt,2190454
ADE_25_01291_MiFishU,MiFishU,509871,Dada2,2721834
ADE_25_01291_MiFishU,MiFishU,509871,Adapt,3231705
ADE_25_01292_MiFishU,MiFishU,257221,Dada2,1443493
ADE_25_01292_MiFishU,MiFishU,257221,Adapt,1700714
ADE_25_01293_MiFishU,MiFishU,344409,Dada2,1774189
ADE_25_01293_MiFishU,MiFishU,344409,Adapt,2118598
ADE_25_01294_MiFishU,MiFishU,532112,Dada2,2767924
ADE_25_01294_MiFishU,MiFishU,532112,Adapt,3300036
ADE_25_01295_MiFishU,MiFishU,270788,Dada2,1446468
ADE_25_01295_MiFishU,MiFishU,270788,Adapt,1717256
ADE_25_01296_MiFishU,MiFishU,253746,Dada2,1332390
ADE_25_01296_MiFishU,MiFishU,253746,Adapt,1586136
ADE_25_01297_MiFishU,MiFishU,343092,Dada2,1808651
ADE_25_01297_MiFishU,MiFishU,343092,Adapt,2151743
ADE_25_01298_MiFishU,MiFishU,337838,Dada2,1624845
ADE_25_01298_MiFishU,MiFishU,337838,Adapt,1962683
ADE_25_01299_MiFishU,MiFishU,153592,Dada2,647998
ADE_25_01299_MiFishU,MiFishU,153592,Adapt,801590
ADE_25_01300_MiFishU,MiFishU,302056,Dada2,1257834
ADE_25_01300_MiFishU,MiFishU,302056,Adapt,1559890
ADE_25_01301_MiFishU,MiFishU,442072,Dada2,1558193
ADE_25_01301_MiFishU,MiFishU,442072,Adapt,2000265
ADE_25_01302_MiFishU,MiFishU,315343,Dada2,1275775
ADE_25_01302_MiFishU,MiFishU,315343,Adapt,1591118
ADE_25_01303_MiFishU,MiFishU,364329,Dada2,1261398
ADE_25_01303_MiFishU,MiFishU,364329,Adapt,1625727
ADE_25_01304_MiFishU,MiFishU,151361,Dada2,611005
ADE_25_01304_MiFishU,MiFishU,151361,Adapt,762366
ADE_25_01305_MiFishU,MiFishU,387278,Dada2,1385550
ADE_25_01305_MiFishU,MiFishU,387278,Adapt,1772828
ADE_25_01306_MiFishU,MiFishU,154451,Dada2,505702
ADE_25_01306_MiFishU,MiFishU,154451,Adapt,660153
ADE_25_01307_MiFishU,MiFishU,80973,Dada2,44
ADE_25_01307_MiFishU,MiFishU,80973,Adapt,81017
ADE_25_01308_MiFishU,MiFishU,214748,Dada2,852547
ADE_25_01308_MiFishU,MiFishU,214748,Adapt,1067295
ADE_25_01309_MiFishU,MiFishU,139643,Dada2,485444
ADE_25_01309_MiFishU,MiFishU,139643,Adapt,625087
ADE_25_01310_MiFishU,MiFishU,1038,Dada2,378
ADE_25_01310_MiFishU,MiFishU,1038,Adapt,1416
ADE_25_01311_MiFishU,MiFishU,1073547,Dada2,1032910
ADE_25_01311_MiFishU,MiFishU,1073547,Adapt,2106457
ADE_25_01312_MiFishU,MiFishU,180389,Dada2,844527
ADE_25_01312_MiFishU,MiFishU,180389,Adapt,1024916
ADE_25_01313_MiFishU,MiFishU,145700,Dada2,475951
ADE_25_01313_MiFishU,MiFishU,145700,Adapt,621651
ADE_25_01314_MiFishU,MiFishU,253013,Dada2,331410
ADE_25_01314_MiFishU,MiFishU,253013,Adapt,584423
ADE_25_01315_MiFishU,MiFishU,27173,Dada2,240
ADE_25_01315_MiFishU,MiFishU,27173,Adapt,27413
ADE_25_01316_MiFishU,MiFishU,124928,Dada2,482623
ADE_25_01316_MiFishU,MiFishU,124928,Adapt,607551
ADE_25_01317_MiFishU,MiFishU,219626,Dada2,978274
ADE_25_01317_MiFishU,MiFishU,219626,Adapt,1197900
ADE_25_01318_MiFishU,MiFishU,160358,Dada2,911264
ADE_25_01318_MiFishU,MiFishU,160358,Adapt,1071622
ADE_25_01319_MiFishU,MiFishU,52629,Dada2,318401
ADE_25_01319_MiFishU,MiFishU,52629,Adapt,371030
ADE_25_01320_MiFishU,MiFishU,264248,Dada2,160
ADE_25_01320_MiFishU,MiFishU,264248,Adapt,264408
ADE_25_01321_MiFishU,MiFishU,162259,Dada2,885950
ADE_25_01321_MiFishU,MiFishU,162259,Adapt,1048209
ADE_25_01322_MiFishU,MiFishU,157670,Dada2,704630
ADE_25_01322_MiFishU,MiFishU,157670,Adapt,862300
ADE_25_01323_MiFishU,MiFishU,148846,Dada2,692724
ADE_25_01323_MiFishU,MiFishU,148846,Adapt,841570
ADE_25_01324_MiFishU,MiFishU,113471,Dada2,624727
ADE_25_01324_MiFishU,MiFishU,113471,Adapt,738198
ADE_25_01325_MiFishU,MiFishU,168480,Dada2,910913
ADE_25_01325_MiFishU,MiFishU,168480,Adapt,1079393
ADE_25_01326_MiFishU,MiFishU,593969,Dada2,2668577
ADE_25_01326_MiFishU,MiFishU,593969,Adapt,3262546
ADE_25_01327_MiFishU,MiFishU,730856,Dada2,447612
ADE_25_01327_MiFishU,MiFishU,730856,Adapt,1178468
ADE_25_01328_MiFishU,MiFishU,124522,Dada2,337732
ADE_25_01328_MiFishU,MiFishU,124522,Adapt,462254
ADE_25_01329_MiFishU,MiFishU,134623,Dada2,650746
ADE_25_01329_MiFishU,MiFishU,134623,Adapt,785369
ADE_25_01330_MiFishU,MiFishU,82212,Dada2,326186
ADE_25_01330_MiFishU,MiFishU,82212,Adapt,408398
ADE_25_01331_MiFishU,MiFishU,96482,Dada2,326747
ADE_25_01331_MiFishU,MiFishU,96482,Adapt,423229
ADE_25_01332_MiFishU,MiFishU,151559,Dada2,106508
ADE_25_01332_MiFishU,MiFishU,151559,Adapt,258067
ADE_25_01333_MiFishU,MiFishU,85036,Dada2,128
ADE_25_01333_MiFishU,MiFishU,85036,Adapt,85164
ADE_25_01334_MiFishU,MiFishU,311860,Dada2,1540884
ADE_25_01334_MiFishU,MiFishU,311860,Adapt,1852744
ADE_25_01335_MiFishU,MiFishU,367988,Dada2,1655049
ADE_25_01335_MiFishU,MiFishU,367988,Adapt,2023037
ADE_25_01336_MiFishU,MiFishU,392836,Dada2,1304118
ADE_25_01336_MiFishU,MiFishU,392836,Adapt,1696954
ADE_25_01337_MiFishU,MiFishU,419902,Dada2,2141531
ADE_25_01337_MiFishU,MiFishU,419902,Adapt,2561433
ADE_25_01338_MiFishU,MiFishU,121468,Dada2,445468
ADE_25_01338_MiFishU,MiFishU,121468,Adapt,566936
ADE_25_01339_MiFishU,MiFishU,289960,Dada2,1472649
ADE_25_01339_MiFishU,MiFishU,289960,Adapt,1762609
ADE_25_01340_MiFishU,MiFishU,3563,Dada2,134
ADE_25_01340_MiFishU,MiFishU,3563,Adapt,3697
ADE_25_01341_MiFishU,MiFishU,231437,Dada2,1075382
ADE_25_01341_MiFishU,MiFishU,231437,Adapt,1306819
ADE_25_01342_MiFishU,MiFishU,259057,Dada2,1312231
ADE_25_01342_MiFishU,MiFishU,259057,Adapt,1571288
ADE_25_01343_MiFishU,MiFishU,414627,Dada2,1987435
ADE_25_01343_MiFishU,MiFishU,414627,Adapt,2402062
ADE_25_01344_MiFishU,MiFishU,237540,Dada2,1336698
ADE_25_01344_MiFishU,MiFishU,237540,Adapt,1574238
ADE_25_01345_MiFishU,MiFishU,221212,Dada2,1105587
ADE_25_01345_MiFishU,MiFishU,221212,Adapt,1326799
ADE_25_01346_MiFishU,MiFishU,70385,Dada2,187111
ADE_25_01346_MiFishU,MiFishU,70385,Adapt,257496
ADE_25_01347_MiFishU,MiFishU,127921,Dada2,535895
ADE_25_01347_MiFishU,MiFishU,127921,Adapt,663816
ADE_25_01348_MiFishU,MiFishU,97773,Dada2,519041
ADE_25_01348_MiFishU,MiFishU,97773,Adapt,616814
ADE_25_01349_MiFishU,MiFishU,88938,Dada2,380857
ADE_25_01349_MiFishU,MiFishU,88938,Adapt,469795
ADE_25_01350_MiFishU,MiFishU,138845,Dada2,745744
ADE_25_01350_MiFishU,MiFishU,138845,Adapt,884589
ADE_25_01351_MiFishU,MiFishU,48104,Dada2,1172
ADE_25_01351_MiFishU,MiFishU,48104,Adapt,49276
ADE_25_01352_MiFishU,MiFishU,38225,Dada2,97269
ADE_25_01352_MiFishU,MiFishU,38225,Adapt,135494
ADE_25_01353_MiFishU,MiFishU,126360,Dada2,423162
ADE_25_01353_MiFishU,MiFishU,126360,Adapt,549522
ADE_25_01354_MiFishU,MiFishU,148648,Dada2,346377
ADE_25_01354_MiFishU,MiFishU,148648,Adapt,495025
ADE_25_01355_MiFishU,MiFishU,39408,Dada2,3248
ADE_25_01355_MiFishU,MiFishU,39408,Adapt,42656
ADE_25_01356_MiFishU,MiFishU,3158,Dada2,145
ADE_25_01356_MiFishU,MiFishU,3158,Adapt,3303
ADE_25_01357_MiFishU,MiFishU,22927,Dada2,328
ADE_25_01357_MiFishU,MiFishU,22927,Adapt,23255
ADE_25_01358_MiFishU,MiFishU,2392,Dada2,187
ADE_25_01358_MiFishU,MiFishU,2392,Adapt,2579
ADE_25_01359_MiFishU,MiFishU,102367,Dada2,2
ADE_25_01359_MiFishU,MiFishU,102367,Adapt,102369
ADE_25_01360_MiFishU,MiFishU,81545,Dada2,350878
ADE_25_01360_MiFishU,MiFishU,81545,Adapt,432423
ADE_25_01361_MiFishU,MiFishU,202517,Dada2,686354
ADE_25_01361_MiFishU,MiFishU,202517,Adapt,888871
ADE_25_01362_MiFishU,MiFishU,219624,Dada2,1038970
ADE_25_01362_MiFishU,MiFishU,219624,Adapt,1258594
ADE_25_01363_MiFishU,MiFishU,345735,Dada2,1530146
ADE_25_01363_MiFishU,MiFishU,345735,Adapt,1875881
ADE_25_01364_MiFishU,MiFishU,308078,Dada2,1708782
ADE_25_01364_MiFishU,MiFishU,308078,Adapt,2016860
ADE_25_01365_MiFishU,MiFishU,24371,Dada2,76
ADE_25_01365_MiFishU,MiFishU,24371,Adapt,24447
ADE_25_01366_MiFishU,MiFishU,156105,Dada2,627082
ADE_25_01366_MiFishU,MiFishU,156105,Adapt,783187
ADE_25_01367_MiFishU,MiFishU,170112,Dada2,884504
ADE_25_01367_MiFishU,MiFishU,170112,Adapt,1054616
ADE_25_01368_MiFishU,MiFishU,105596,Dada2,258335
ADE_25_01368_MiFishU,MiFishU,105596,Adapt,363931
ADE_25_01369_MiFishU,MiFishU,329785,Dada2,811621
ADE_25_01369_MiFishU,MiFishU,329785,Adapt,1141406
ADE_25_01370_MiFishU,MiFishU,79812,Dada2,160755
ADE_25_01370_MiFishU,MiFishU,79812,Adapt,240567
ADE_25_01371_MiFishU,MiFishU,92007,Dada2,462161
ADE_25_01371_MiFishU,MiFishU,92007,Adapt,554168
ADE_25_01372_MiFishU,MiFishU,134027,Dada2,5
ADE_25_01372_MiFishU,MiFishU,134027,Adapt,134032
ADE_25_01373_MiFishU,MiFishU,295537,Dada2,1487343
ADE_25_01373_MiFishU,MiFishU,295537,Adapt,1782880
ADE_25_01374_MiFishU,MiFishU,229594,Dada2,597495
ADE_25_01374_MiFishU,MiFishU,229594,Adapt,827089
ADE_25_01375_MiFishU,MiFishU,315909,Dada2,1521087
ADE_25_01375_MiFishU,MiFishU,315909,Adapt,1836996
ADE_25_01376_MiFishU,MiFishU,108312,Dada2,498657
ADE_25_01376_MiFishU,MiFishU,108312,Adapt,606969
ADE_25_01377_MiFishU,MiFishU,115542,Dada2,443239
ADE_25_01377_MiFishU,MiFishU,115542,Adapt,558781
ADE_25_01378_MiFishU,MiFishU,393061,Dada2,2239428
ADE_25_01378_MiFishU,MiFishU,393061,Adapt,2632489
ADE_25_01379_MiFishU,MiFishU,98606,Dada2,110
ADE_25_01379_MiFishU,MiFishU,98606,Adapt,98716
ADE_25_01380_MiFishU,MiFishU,284202,Dada2,1618094
ADE_25_01380_MiFishU,MiFishU,284202,Adapt,1902296
ADE_25_01381_MiFishU,MiFishU,258205,Dada2,1407340
ADE_25_01381_MiFishU,MiFishU,258205,Adapt,1665545
ADE_25_01382_MiFishU,MiFishU,295005,Dada2,1461191
